350.3521,351.9491,353.5445,355.1409,356.7359,358.3318,359.9262,361.5204,363.1156,364.7092,366.3026,367.8958,369.4887,371.0802,372.6726,374.2647,375.8554,377.4471,379.0372,380.6284,382.2181,383.8075,385.3966,386.9868,388.5755,390.1626,391.7508,393.3387,394.9264,396.5125,398.0997,399.6854,401.272,402.8572,404.4421,406.0281,407.6125,409.1967,410.7806,412.363,413.9464,415.5296,417.1126,418.694,420.2764,421.8574,423.4381,425.0197,426.6,428.1799,429.7596,431.3391,432.9182,434.4972,436.0759,437.6532,439.2314,440.8081,442.3858,443.9621,445.5381,447.115,448.6905,450.2658,451.8408,453.4155,454.9901,456.5631,458.1371,459.7109,461.2831,462.8564,464.4282,465.9998,467.5711,469.1434,470.7142,472.2847,473.8551,475.4239,476.9937,478.5633,480.1314,481.7005,483.2682,484.8367,486.4039,487.9708,489.5386,491.105,492.6712,494.2371,495.8015,497.3669,498.9321,500.4958,502.0605,503.6237,505.1879,506.7506,508.3131,509.8765,511.4385,513.0002,514.5618,516.1218,517.6829,519.2436,520.8029,522.3632,523.922,525.4818,527.0402,528.5983,530.1574,531.7149,533.2723,534.8294,536.3851,537.9417,539.4981,541.053,542.609,544.1634,545.7188,547.2728,548.8265,550.38,551.9332,553.4862,555.039,556.5915,558.1438,559.6958,561.2464,562.7979,564.348,565.8991,567.4487,568.9981,570.5472,572.0961,573.6447,575.1931,576.7413,578.2893,579.8357,581.3832,582.9291,584.4761,586.0216,587.5669,589.1132,590.658,592.2025,593.7468,595.2897,596.8335,598.3771,599.9205,601.4624,603.0053,604.5467,606.0879,607.6301,609.1708,610.7112,612.2515,613.7914,615.3312,616.8696,618.4088,619.9479,621.4855,623.0241,624.5612,626.0981,627.6347,629.1723,630.7085,632.2445,633.7789,635.3144,636.8496,638.3846,639.9182,641.4527,642.9858,644.5198,646.0524,647.5848,649.1169,650.6487,652.1804,653.7119,655.243,656.7728,658.3035,659.8328,661.363,662.8918,664.4216,665.9499,667.478,669.0058,670.5335,672.0609,673.588,675.1137,676.6404,678.1668,679.6918,681.2178,682.7424,684.2667,685.7908,687.3146,688.8382,690.3616,691.8847,693.4076,694.9302,696.4515,697.9737,699.4945,701.0162,702.5365,704.0566,705.5764,707.096,708.6154,710.1345,711.6534,713.1709,714.6893,716.2075,717.7243,719.2421,720.7584,722.2744,723.7903,725.3059,726.8213,728.3364,729.8513,731.366,732.8793,734.3935,735.9063,737.42,738.9324,740.4445,741.9575,743.4692,744.9806,746.4918,748.0015,749.5122,751.0227,752.533,754.0418,755.5504,757.0599,758.5681,760.076,761.5837,763.0911,764.5983,766.1054,767.6121,769.1187,770.6237,772.1298,773.6345,775.1401,776.6442,778.1482,779.6519,781.1555,782.6587,784.1617,785.6646,787.1672,788.6683,790.1705,791.6712,793.1729,794.6731,796.1732,797.6729,799.1725,800.6719,802.171,803.6699,805.1685,806.6658,808.1639,809.6608,811.1585,812.6549,814.1509,815.6469,817.1425,818.6379,820.1331,821.6281,823.1228,824.6162,826.1105,827.6033,829.0972,830.5896,832.0818,833.5738,835.0656,836.5571,838.0483,839.5394,841.0303,842.5197,844.0101,845.4991,846.9891,848.4776,849.9659,851.454,852.9418,854.4295,855.9169,857.4041,858.8911,860.3766,861.8631,863.3482,864.8343,866.319,867.8034,869.2876,870.7716,872.2553,873.7389,875.2222,876.7053,878.187,879.6696,881.1509,882.6331,884.1138,885.5944,887.0748,888.5549,890.0348,891.5145,892.9939,894.472,895.951,897.4298,898.9072,900.3843,901.8624,903.3392,904.8157,906.2919,907.768,909.2438,910.7183,912.1937,913.6688,915.1426,916.6162,918.0906,919.5637,921.0366,922.5093,923.9818,925.454,926.926,928.3978,929.8681,931.3395,932.8094,934.2803,935.7498,937.2191,938.6882,940.157,941.6256,943.094,944.5622,946.0302,947.4967,948.9642,950.4304,951.8975,953.3632,954.8286,956.2939,957.7589,959.2238,960.6883,962.1527,963.6168,965.0784,966.5422,968.0057,969.4689,970.9297,972.3925,973.8528,975.3153,976.7751,978.2371,979.6965,981.1556,982.6169,984.0757,985.5343,986.9926,988.4507,989.9086,991.3663,992.8237,994.281,995.738,997.1948,998.6514,1000.11,1001.56,1003.02,1004.47,1005.93,1007.38,1008.83,1010.29,1011.74,1013.19,1014.65,1016.1,1017.55,1019,1020.46,1021.91,1023.36,1024.81,1026.26,1027.71,1029.15,1030.6,1032.05,1033.5,1034.95,1036.4,1037.85,1039.29,1040.74,1042.19,1043.63,1045.08,1046.53,1047.97,1049.41,1050.86,1052.3,1053.75,1055.19,1056.64,1058.08,1059.52,1060.96,1062.41,1063.85,1065.29,1066.73,1068.17,1069.61,1071.05,1072.49,1073.93,1075.37,1076.81,1078.25,1079.69,1081.13,1082.56,1084,1085.44,1086.88,1088.31,1089.75,1091.18,1092.62,1094.05,1095.49,1096.92,1098.36,1099.79,1101.23,1102.66,1104.09,1105.52,1106.96,1108.39,1109.82,1111.25,1112.68,1114.12,1115.55,1116.97,1118.4,1119.83,1121.26,1122.69,1124.12,1125.55,1126.98,1128.41,1129.83,1131.26,1132.69,1134.11,1135.54,1136.97,1138.39,1139.82,1141.24,1142.67,1144.09,1145.52,1146.94,1148.36,1149.78,1151.21,1152.63,1154.05,1155.47,1156.89,1158.32,1159.74,1161.16,1162.58,1164,1165.42,1166.84,1168.25,1169.67,1171.09,1172.51,1173.93,1175.34,1176.76,1178.18,1179.6,1181.01,1182.43,1183.84,1185.26,1186.67,1188.09,1189.5,1190.92,1192.33,1193.74,1195.16,1196.57,1197.98,1199.39,1200.81,1202.22,1203.63,1205.04,1206.45,1207.86,1209.27,1210.68,1212.09,1213.5,1214.91,1216.32,1217.72,1219.13,1220.54,1221.95,1223.35,1224.76,1226.17,1227.57,1228.98,1230.38,1231.79,1233.19,1234.6,1236,1237.41,1238.81,1240.21,1241.62,1243.02,1244.42,1245.82,1247.22,1248.62,1250.03,1251.43,1252.83,1254.23,1255.63,1257.03,1258.43,1259.82,1261.22,1262.62,1264.02,1265.42,1266.82,1268.21,1269.61,1271,1272.4,1273.8,1275.19,1276.59,1277.98,1279.38,1280.77,1282.17,1283.56,1284.95,1286.34,1287.74,1289.13,1290.52,1291.92,1293.31,1294.7,1296.09,1297.48,1298.87,1300.26,1301.65,1303.04,1304.43,1305.82,1307.2,1308.59,1309.98,1311.37,1312.75,1314.14,1315.53,1316.92,1318.3,1319.69,1321.07,1322.46,1323.84,1325.23,1326.61,1328,1329.38,1330.76,1332.15,1333.53,1334.91,1336.29,1337.67,1339.06,1340.44,1341.82,1343.2,1344.58,1345.96,1347.34,1348.72,1350.1,1351.47,1352.85,1354.23,1355.61,1356.99,1358.36,1359.74,1361.12,1362.49,1363.87,1365.24,1366.62,1367.99,1369.37,1370.74,1372.12,1373.49,1374.87,1376.24,1377.61,1378.99,1380.36,1381.73,1383.1,1384.47,1385.84,1387.21,1388.58,1389.96,1391.33,1392.7,1394.06,1395.43,1396.8,1398.17,1399.54,1400.91,1402.28,1403.64,1405.01,1406.38,1407.74,1409.11,1410.47,1411.84,1413.2,1414.57,1415.93,1417.3,1418.66,1420.03,1421.39,1422.75,1424.11,1425.48,1426.84,1428.2,1429.56,1430.92,1432.28,1433.64,1435.01,1436.36,1437.72,1439.08,1440.44,1441.8,1443.16,1444.52,1445.88,1447.23,1448.59,1449.95,1451.31,1452.66,1454.02,1455.37,1456.73,1458.09,1459.44,1460.79,1462.15,1463.5,1464.86,1466.21,1467.56,1468.92,1470.27,1471.62,1472.97,1474.32,1475.67,1477.03,1478.38,1479.73,1481.08,1482.43,1483.78,1485.13,1486.47,1487.82,1489.17,1490.52,1491.87,1493.22,1494.56,1495.91,1497.26,1498.6,1499.95,1501.29,1502.64,1503.98,1505.33,1506.67,1508.02,1509.36,1510.71,1512.05,1513.39,1514.73,1516.08,1517.42,1518.76,1520.1,1521.44,1522.79,1524.12,1525.47,1526.81,1528.14,1529.49,1530.82,1532.16,1533.5,1534.84,1536.18,1537.51,1538.85,1540.19,1541.53,1542.86,1544.2,1545.53,1546.87,1548.2,1549.54,1550.87,1552.21,1553.54,1554.88,1556.21,1557.54,1558.88,1560.21,1561.54,1562.88,1564.21,1565.54,1566.87,1568.2,1569.53,1570.86,1572.19,1573.52,1574.85,1576.18,1577.51,1578.84,1580.16,1581.49,1582.82,1584.15,1585.47,1586.8,1588.13,1589.45,1590.78,1592.11,1593.43,1594.76,1596.08,1597.4,1598.73,1600.05,1601.38,1602.7,1604.02,1605.35,1606.67,1607.99,1609.31,1610.63,1611.96,1613.28,1614.6,1615.92,1617.24,1618.56,1619.88,1621.19,1622.51,1623.83,1625.15,1626.47,1627.79,1629.1,1630.42,1631.74,1633.05,1634.37,1635.69,1637,1638.32,1639.63,1640.95,1642.26,1643.57,1644.89,1646.2,1647.52,1648.83,1650.14,1651.46,1652.77,1654.08,1655.39,1656.7,1658.01,1659.32,1660.63,1661.94,1663.25,1664.56,1665.87,1667.18,1668.49,1669.8,1671.11,1672.41,1673.72,1675.03,1676.34,1677.64,1678.95,1680.26,1681.56,1682.87,1684.17,1685.48,1686.78,1688.08,1689.39,1690.69,1692,1693.3,1694.6,1695.9,1697.21,1698.51,1699.81,1701.11,1702.41,1703.72,1705.01,1706.32,1707.62,1708.91,1710.22,1711.51,1712.81,1714.11,1715.41,1716.74,1718.08,1719.43,1720.77,1722.11,1723.46,1724.8,1726.14,1727.48,1728.83,1730.17,1731.51,1732.85,1734.19,1735.53,1736.87,1738.21,1739.55,1740.89,1742.23,1743.57,1744.91,1746.25,1747.58,1748.92,1750.26,1751.59,1752.93,1754.27,1755.6,1756.94,1758.28,1759.61,1760.95,1762.28,1763.62,1764.95,1766.29,1767.62,1768.95,1770.29,1771.62,1772.95,1774.28,1775.62,1776.95,1778.28,1779.61,1780.94,1782.27,1783.6,1784.93,1786.26,1787.59,1788.92,1790.25,1791.58,1792.91,1794.24,1795.57,1796.89,1798.22,1799.55,1800.88,1802.2,1803.53,1804.85,1806.18,1807.5,1808.83,1810.15,1811.48,1812.8,1814.13,1815.45,1816.78,1818.1,1819.42,1820.74,1822.07,1823.39,1824.71,1826.03,1827.35,1828.68,1830,1831.32,1832.64,1833.96,1835.28,1836.6,1837.92,1839.23,1840.55,1841.87,1843.19,1844.51,1845.82,1847.14,1848.46,1849.77,1851.09,1852.41,1853.72,1855.04,1856.35,1857.67,1858.98,1860.3,1861.61,1862.93,1864.24,1865.55,1866.87,1868.18,1869.49,1870.81,1872.12,1873.43,1874.74,1876.05,1877.36,1878.67,1879.98,1881.29,1882.6,1883.91,1885.22,1886.53,1887.84,1889.15,1890.46,1891.76,1893.07,1894.38,1895.69,1896.99,1898.3,1899.61,1900.91,1902.22,1903.52,1904.83,1906.13,1907.44,1908.74,1910.05,1911.35,1912.65,1913.96,1915.26,1916.56,1917.86,1919.17,1920.47,1921.77,1923.07,1924.37,1925.67,1926.97,1928.27,1929.57,1930.87,1932.17,1933.47,1934.77,1936.07,1937.37,1938.66,1939.96,1941.26,1942.56,1943.85,1945.15,1946.45,1947.74,1949.04,1950.34,1951.63,1952.93,1954.22,1955.52,1956.81,1958.1,1959.4,1960.69,1961.99,1963.28,1964.57,1965.86,1967.15,1968.45,1969.74,1971.03,1972.32,1973.61,1974.9,1976.19,1977.48,1978.77,1980.06,1981.35,1982.64,1983.93,1985.22,1986.5,1987.79,1989.08,1990.37,1991.65,1992.94,1994.23,1995.51,1996.8,1998.08,1999.37,2000.65,2001.94,2003.22,2004.51,2005.79,2007.07,2008.36,2009.64,2010.93,2012.21,2013.49,2014.77,2016.05,2017.34,2018.62,2019.9,2021.18,2022.46,2023.74,2025.02,2026.3,2027.58,2028.86,2030.14,2031.42,2032.69,2033.97,2035.25,2036.53,2037.8,2039.08,2040.36,2041.64,2042.91,2044.19,2045.46,2046.74,2048.01,2049.29,2050.56,2051.84,2053.11,2054.38,2055.66,2056.93,2058.2,2059.48,2060.75,2062.02,2063.29,2064.57,2065.84,2067.11,2068.38,2069.65,2070.92,2072.19,2073.46,2074.73,2076,2077.27,2078.54,2079.8,2081.07,2082.34,2083.61,2084.87,2086.14,2087.41,2088.67,2089.94,2091.21,2092.47,2093.74,2095,2096.27,2097.53,2098.8,2100.06,2101.33,2102.59,2103.85,2105.12,2106.38,2107.64,2108.9,2110.17,2111.43,2112.69,2113.95,2115.21,2116.47,2117.73,2118.99,2120.25,2121.51,2122.77,2124.03,2125.29,2126.55,2127.81,2129.06,2130.32,2131.58,2132.84,2134.09,2135.35,2136.61,2137.86,2139.12,2140.38,2141.63,2142.89,2144.14,2145.39,2146.65,2147.9,2149.16,2150.41,2151.66,2152.92,2154.17,2155.42,2156.67,2157.93,2159.18,2160.43,2161.68,2162.93,2164.18,2165.43,2166.68,2167.93,2169.18,2170.43,2171.68,2172.93,2174.18,2175.43,2176.67,2177.92,2179.17,2180.42,2181.66,2182.91,2184.16,2185.4,2186.65,2187.9,2189.14,2190.39,2191.63,2192.88,2194.12,2195.36,2196.61,2197.85,2199.09,2200.34,2201.58,2202.82,2204.06,2205.31,2206.55,2207.79,2209.03,2210.27,2211.51,2212.75,2213.99,2215.23,2216.47,2217.71,2218.95,2220.19,2221.43,2222.67,2223.9,2225.14,2226.38,2227.62,2228.85,2230.09,2231.33,2232.56,2233.8,2235.03,2236.27,2237.5,2238.74,2239.97,2241.21,2242.44,2243.68,2244.91,2246.14,2247.38,2248.61,2249.84,2251.07,2252.31,2253.54,2254.77,2256,2257.23,2258.46,2259.69,2260.92,2262.15,2263.38,2264.61,2265.84,2267.07,2268.3,2269.53,2270.76,2271.98,2273.21,2274.44,2275.66,2276.89,2278.12,2279.34,2280.57,2281.8,2283.02,2284.25,2285.47,2286.7,2287.92,2289.14,2290.37,2291.59,2292.82,2294.04,2295.26,2296.48,2297.71,2298.93,2300.15,2301.37,2302.59,2303.81,2305.04,2306.26,2307.48,2308.7,2309.92,2311.14,2312.36,2313.57,2314.79,2316.01,2317.23,2318.45,2319.66,2320.88,2322.1,2323.32,2324.53,2325.75,2326.97,2328.18,2329.4,2330.61,2331.83,2333.04,2334.26,2335.47,2336.69,2337.9,2339.11,2340.33,2341.54,2342.75,2343.97,2345.18,2346.39,2347.6,2348.81,2350.02,2351.24,2352.45,2353.66,2354.87,2356.08,2357.29,2358.5,2359.71,2360.91,2362.12,2363.33,2364.54,2365.75,2366.96,2368.16,2369.37,2370.58,2371.78,2372.99,2374.2,2375.4,2376.61,2377.81,2379.02,2380.22,2381.43,2382.63,2383.84,2385.04,2386.24,2387.45,2388.65,2389.85,2391.06,2392.26,2393.46,2394.66,2395.86,2397.06,2398.26,2399.47,2400.67,2401.87,2403.07,2404.27,2405.47,2406.66,2407.86,2409.06,2410.26,2411.46,2412.66,2413.85,2415.05,2416.25,2417.45,2418.64,2419.84,2421.04,2422.23,2423.43,2424.62,2425.82,2427.01,2428.21,2429.4,2430.6,2431.79,2432.98,2434.18,2435.37,2436.56,2437.76,2438.95,2440.14,2441.33,2442.52,2443.72,2444.91,2446.1,2447.29,2448.48,2449.67,2450.86,2452.05,2453.24,2454.43,2455.61,2456.8,2457.99,2459.18,2460.37,2461.55,2462.74,2463.93,2465.12,2466.3,2467.49,2468.67,2469.86,2471.04,2472.23,2473.41,2474.6,2475.78,2476.97,2478.15,2479.34,2480.52,2481.7,2482.89,2484.07,2485.25,2486.43,2487.62,2488.8,2489.98,2491.16,2492.34,2493.52,2494.7,2495.88,2497.06,2498.24,2499.42,2500.6,2501.78,2502.96,2504.14,2505.32,2506.49,2507.67,2508.85,2510.03,2511.2,2512.38,2513.56,2514.73,2515.91,2517.08,2518.26,2519.43,2520.61,2521.78,2522.96,2524.13,2525.31,2526.48,2527.65,2528.83,2530,2531.17,2532.34,2533.52,2534.69,2535.86,2537.03,2538.2,2539.37,2540.54,2541.71,2542.88,2544.05,2545.22,2546.39,2547.56,2548.73,2549.9,2551.07,2552.24,2553.4,2554.57,2555.74,2556.91,2558.07,2559.24,2560.41,2561.57,2562.74,2563.9,2565.07,2566.23,2567.4,2568.56,2569.73,2570.89,2572.06,2573.22,2574.38,2575.55,2576.71,2577.87,2579.03,2580.2,2581.36,2582.52,2583.68,2584.84,2586,2587.16,2588.32,2589.48,2590.64,2591.8,2592.96,2594.12,2595.28,2596.44,2597.6,2598.76,2599.91,2601.07,2602.23,2603.39,2604.54,2605.7,2606.86,2608.01,2609.17,2610.32,2611.48,2612.63,2613.79,2614.94,2616.1,2617.25,2618.41,2619.56,2620.71,2621.87,2623.02,2624.17,2625.33,2626.48,2627.63,2628.78,2629.93,2631.08,2632.24,2633.39,2634.54,2635.69,2636.84,2637.99,2639.14,2640.29,2641.43,2642.58,2643.73,2644.88,2646.03,2647.18,2648.32,2649.47,2650.62,2651.76,2652.91,2654.06,2655.2,2656.35,2657.49,2658.64,2659.78,2660.93,2662.07,2663.22,2664.36,2665.51,2666.65,2667.79,2668.94,2670.08,2671.22,2672.36,2673.51,2674.65,2675.79,2676.93,2678.07,2679.21,2680.35,2681.5,2682.64,2683.77,2684.91,2686.05,2687.19,2688.33,2689.47,2690.61,2691.75,2692.89,2694.02,2695.16,2696.3,2697.43,2698.57,2699.71,2700.84,2701.98,2703.12,2704.25,2705.39,2706.52,2707.66,2708.79,2709.93,2711.06,2712.19,2713.33,2714.46,2715.59,2716.73,2717.86,2718.99,2720.12,2721.25,2722.39,2723.52,2724.65,2725.78,2726.91,2728.04,2729.17,2730.3,2731.43,2732.56,2733.69,2734.82,2735.94,2737.07,2738.2,2739.33,2740.46,2741.58,2742.71,2743.84,2744.97,2746.09,2747.22,2748.34,2749.47,2750.6,2751.72,2752.85,2753.97,2755.1,2756.17,2757.34,2758.51,2759.68,2760.85,2762.02,2763.19,2764.36,2765.53,2766.69,2767.86,2769.03,2770.19,2771.36,2772.53,2773.7,2774.86,2776.03,2777.19,2778.36,2779.52,2780.69,2781.85,2783.02,2784.18,2785.35,2786.51,2787.68,2788.84,2790,2791.16,2792.33,2793.49,2794.65,2795.81,2796.98,2798.14,2799.3,2800.46,2801.62,2802.78,2803.94,2805.1,2806.26,2807.42,2808.58,2809.74,2810.9,2812.06,2813.22,2814.38,2815.53,2816.69,2817.85,2819.01,2820.16,2821.32,2822.48,2823.63,2824.79,2825.95,2827.1,2828.26,2829.41,2830.57,2831.72,2832.88,2834.03,2835.19,2836.34,2837.49,2838.65,2839.8,2840.95,2842.11,2843.26,2844.41,2845.56,2846.72,2847.87,2849.02,2850.17,2851.32,2852.47,2853.62,2854.77,2855.92,2857.07,2858.22,2859.37,2860.52,2861.67,2862.82,2863.97,2865.11,2866.26,2867.41,2868.56,2869.7,2870.85,2872,2873.14,2874.29,2875.44,2876.58,2877.73,2878.87,2880.02,2881.16,2882.31,2883.45,2884.6,2885.74,2886.88,2888.03,2889.17,2890.31,2891.46,2892.6,2893.74,2894.88,2896.03,2897.17,2898.31,2899.45,2900.59,2901.73,2902.87,2904.01,2905.15,2906.29,2907.43,2908.57,2909.71,2910.85,2911.99,2913.13,2914.27,2915.4,2916.54,2917.68,2918.82,2919.95,2921.09,2922.23,2923.36,2924.5,2925.64,2926.77,2927.91,2929.04,2930.18,2931.31,2932.45,2933.58,2934.71,2935.85,2936.98,2938.11,2939.25,2940.38,2941.51,2942.65,2943.78,2944.91,2946.04,2947.18,2948.31,2949.44,2950.57,2951.7,2952.83,2953.96,2955.09,2956.22,2957.35,2958.48,2959.61,2960.73,2961.86,2962.99,2964.12,2965.25,2966.38,2967.5,2968.63,2969.76,2970.89,2972.01,2973.14,2974.26,2975.39,2976.52,2977.64,2978.77,2979.89,2981.02,2982.14,2983.26,2984.39,2985.51,2986.64,2987.76,2988.88,2990.01,2991.13,2992.25,2993.37,2994.5,2995.62,2996.74,2997.86,2998.98,3000.1,3001.22,3002.34,3003.46,3004.58,3005.7,3006.82,3007.94,3009.06,3010.18,3011.3,3012.42,3013.53,3014.65,3015.77,3016.89,3018,3019.12,3020.24,3021.35,3022.47,3023.59,3024.7,3025.82,3026.93,3028.05,3029.17,3030.28,3031.39,3032.51,3033.62,3034.74,3035.85,3036.96,3038.08,3039.19,3040.3,3041.42,3042.53,3043.64,3044.75,3045.86,3046.97,3048.09,3049.2,3050.31,3051.42,3052.53,3053.64,3054.75,3055.86,3056.97,3058.07,3059.18,3060.29,3061.4,3062.51,3063.62,3064.72,3065.83,3066.94,3068.05,3069.15,3070.26,3071.37,3072.47,3073.58,3074.68,3075.79,3076.9,3078,3079.11,3080.21,3081.31,3082.42,3083.52,3084.63,3085.73,3086.83,3087.94,3089.04,3090.14,3091.24,3092.35,3093.45,3094.55,3095.65,3096.75,3097.85,3098.95,3100.05,3101.15,3102.25,3103.35,3104.45,3105.55,3106.65,3107.75,3108.85,3109.95,3111.05,3112.15,3113.24,3114.34,3115.44,3116.54,3117.63,3118.73,3119.83,3120.92,3122.02,3123.11,3124.21,3125.31,3126.4,3127.5,3128.59,3129.69,3130.78,3131.87,3132.97,3134.06,3135.15,3136.25,3137.34,3138.43,3139.53,3140.62,3141.71,3142.8,3143.89,3144.99,3146.08,3147.17,3148.26,3149.35,3150.44,3151.53,3152.62,3153.71,3154.8,3155.89,3156.98,3158.07,3159.15,3160.24,3161.33,3162.42,3163.5,3164.59,3165.68,3166.77,3167.85,3168.94,3170.03,3171.11,3172.2,3173.28,3174.37,3175.45,3176.54,3177.63,3178.71,3179.79,3180.88,3181.96,3183.04,3184.13,3185.21,3186.29,3187.38,3188.46,3189.54,3190.62,3191.71,3192.79,3193.87,3194.95,3196.03,3197.11,3198.19,3199.27,3200.35,3201.43,3202.51,3203.59,3204.67,3205.75,3206.83,3207.91,3208.98,3210.06,3211.14,3212.22,3213.3,3214.37,3215.45,3216.53,3217.6,3218.68,3219.76,3220.83,3221.91,3222.98,3224.06,3225.13,3226.21,3227.28,3228.36,3229.43,3230.5,3231.58,3232.65,3233.72,3234.8,3235.87,3236.94,3238.02,3239.09,3240.16,3241.23,3242.3,3243.37,3244.45,3245.52,3246.59,3247.66,3248.73,3249.8,3250.87,3251.94,3253.01,3254.08,3255.14,3256.21,3257.28,3258.35,3259.42,3260.48,3261.55,3262.62,3263.69,3264.75,3265.82,3266.89,3267.95,3269.02,3270.09,3271.15,3272.22,3273.28,3274.35,3275.41,3276.48,3277.54,3278.6,3279.67,3280.73,3281.79,3282.86,3283.92,3284.98,3286.05,3287.11,3288.17,3289.23,3290.29,3291.35,3292.41,3293.48,3294.54,3295.6,3296.66,3297.72,3298.78,3299.84,3300.9,3301.96,3303.02,3304.07,3305.13,3306.19,3307.25,3308.31,3309.36,3310.42,3311.48,3312.54,3313.59,3314.65,3315.71,3316.76,3317.82,3318.87,3319.93,3320.98,3322.04,3323.1,3324.15,3325.2,3326.26,3327.31,3328.37,3329.42,3330.47,3331.53,3332.58,3333.63,3334.68,3335.74,3336.79,3337.84,3338.89,3339.94,3340.99,3342.05,3343.1,3344.15,3345.2,3346.25,3347.3,3348.35,3349.4,3350.44,3351.49,3352.54,3353.59,3354.64,3355.69,3356.74,3357.78,3358.83,3359.88,3360.93,3361.97,3363.02,3364.07,3365.11,3366.16,3367.2,3368.25,3369.29,3370.34,3371.38,3372.43,3373.47,3374.52,3375.56,3376.6,3377.65,3378.69,3379.74,3380.78,3381.82,3382.86,3383.91,3384.95,3385.99,3387.03,3388.07,3389.11,3390.15,3391.2,3392.24,3393.28,3394.32,3395.36,3396.4,3397.44,3398.47,3399.51,3400.55,3401.59,3402.63,3403.67,3404.71,3405.74,3406.78,3407.82,3408.86,3409.89,3410.93,3411.97,3413,3414.04,3415.08,3416.11,3417.15,3418.18,3419.22,3420.25,3421.29,3422.32,3423.35,3424.39,3425.42,3426.46,3427.49,3428.52,3429.55,3430.59,3431.62,3432.65,3433.68,3434.72,3435.75,3436.78,3437.81,3438.84,3439.87,3440.9,3441.93,3442.96,3443.99,3445.02,3446.05,3447.08,3448.11,3449.14,3450.17,3451.19,3452.22,3453.25,3454.28,3455.31,3456.33,3457.36,3458.39,3459.41,3460.44,3461.47,3462.49,3463.52,3464.54,3465.57,3466.59,3467.62,3468.65,3469.67,3470.69,3471.72,3472.74,3473.76,3474.79,3475.81,3476.83,3477.86,3478.88,3479.9,3480.93,3481.95,3482.97,3483.99,3485.01,3486.03,3487.05,3488.07,3489.09,3490.11,3491.13,3492.15,3493.17,3494.19,3495.21,3496.23,3497.25,3498.27,3499.29,3500.31,classLabel
